0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000056e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000056e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000056e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000056e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000056e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.459136822773186237e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.918273645546372475e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,6.377410468319559822e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,6.836547291092744949e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,7.295684113865932297e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,7.754820936639118534e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.213957759412304771e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.673094582185491008e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,9.132231404958677246e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,9.591368227731864593e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,2.525252525252532493e-02,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.565656565656573240e-02,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.060606060606060635e-01,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.464646464646464641e-01,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.868686868686870173e-01,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,2.272727272727272652e-01,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,2.676767676767676796e-01,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,3.080808080808082328e-01,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,3.484848484848485084e-01,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,3.888888888888888951e-01,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,4.292929292929294482e-01,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,4.696969696969697239e-01,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,5.101010101010100550e-01,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,5.505050505050506082e-01,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,5.909090909090910504e-01,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.313131313131314926e-01,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.717171717171717127e-01,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,7.121212121212121549e-01,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,7.525252525252524860e-01,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,7.929292929292929282e-01,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,8.333333333333335924e-01,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,8.737373737373740346e-01,9.889214727924404702e-01,1.000000000000000000e+00
1.140436624307619717e-02,9.141414141414144767e-01,9.563375692407949380e-01,1.000000000000000000e+00
4.398826979472144488e-02,9.545454545454545858e-01,9.237536656891497389e-01,1.000000000000000000e+00
7.657217334636692851e-02,9.949494949494949170e-01,8.911697621375042067e-01,1.000000000000000000e+00
1.091560768980124052e-01,1.000000000000000000e+00,8.585858585858587855e-01,1.000000000000000000e+00
1.417399804496581317e-01,1.000000000000000000e+00,8.260019550342130312e-01,1.000000000000000000e+00
1.743238840013036084e-01,1.000000000000000000e+00,7.934180514825674990e-01,1.000000000000000000e+00
2.069077875529490851e-01,1.000000000000000000e+00,7.608341479309220778e-01,1.000000000000000000e+00
2.394916911045943397e-01,1.000000000000000000e+00,7.282502443792768787e-01,1.000000000000000000e+00
2.720755946562398164e-01,1.000000000000000000e+00,6.956663408276313465e-01,1.000000000000000000e+00
3.046594982078852931e-01,1.000000000000000000e+00,6.630824372759858143e-01,1.000000000000000000e+00
3.372434017595309919e-01,1.000000000000000000e+00,6.304985337243400600e-01,1.000000000000000000e+00
3.698273053111765241e-01,1.000000000000000000e+00,5.979146301726946389e-01,1.000000000000000000e+00
4.024112088628220008e-01,1.000000000000000000e+00,5.653307266210492177e-01,1.000000000000000000e+00
4.349951124144672554e-01,1.000000000000000000e+00,5.327468230694039075e-01,1.000000000000000000e+00
4.675790159661127321e-01,1.000000000000000000e+00,5.001629195177583753e-01,1.000000000000000000e+00
5.001629195177581533e-01,1.000000000000000000e+00,4.675790159661129541e-01,1.000000000000000000e+00
5.327468230694039075e-01,1.000000000000000000e+00,4.349951124144671999e-01,1.000000000000000000e+00
5.653307266210494397e-01,1.000000000000000000e+00,4.024112088628217787e-01,1.000000000000000000e+00
5.979146301726946389e-01,1.000000000000000000e+00,3.698273053111764685e-01,1.000000000000000000e+00
6.304985337243403931e-01,1.000000000000000000e+00,3.372434017595308253e-01,1.000000000000000000e+00
6.630824372759855923e-01,1.000000000000000000e+00,3.046594982078855152e-01,1.000000000000000000e+00
6.956663408276313465e-01,1.000000000000000000e+00,2.720755946562398719e-01,1.000000000000000000e+00
7.282502443792767677e-01,1.000000000000000000e+00,2.394916911045943397e-01,1.000000000000000000e+00
7.608341479309220778e-01,1.000000000000000000e+00,2.069077875529491406e-01,1.000000000000000000e+00
7.934180514825677211e-01,1.000000000000000000e+00,1.743238840013033863e-01,1.000000000000000000e+00
8.260019550342130312e-01,1.000000000000000000e+00,1.417399804496580762e-01,1.000000000000000000e+00
8.585858585858586745e-01,1.000000000000000000e+00,1.091560768980124330e-01,1.000000000000000000e+00
8.911697621375039846e-01,1.000000000000000000e+00,7.657217334636712280e-02,1.000000000000000000e+00
9.237536656891497389e-01,1.000000000000000000e+00,4.398826979472147958e-02,1.000000000000000000e+00
9.563375692407949380e-01,9.760568649457538326e-01,1.140436624307616942e-02,1.000000000000000000e+00
9.889214727924404702e-01,9.386457164234941475e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.012345679012340183e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.638234193789748883e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.264122708567147590e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,7.890011223344557401e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,7.515899738121954998e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,7.141788252899363698e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,6.767676767676767957e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,6.393565282454165555e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,6.019453797231575365e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,5.645342312008974073e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,5.271230826786382773e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.897119341563787032e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.523007856341184629e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.148896371118594439e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.774784885895992037e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.400673400673401847e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.026561915450799445e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.652450430228209255e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.278338945005612404e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.904227459783011112e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.530115974560419811e-01,0.000000000000000000e+00,1.000000000000000000e+00
